name,dong,lon,lat,in,out
대구미술관건너,고산2동,128.67422666666667,35.82965000000001,9596.0,1438.0
대구미술관앞,고산2동,128.67456833333333,35.82935833333333,14012.0,1267.0
대구시지노인전문병원앞,고산1동,128.70981666666665,35.82830333333333,6522.0,18196.0
대구시지노인전문병원건너,고산1동,128.71043749999998,35.82776771666667,4281.0,1268.0
만촌화성파크스위트건너,만촌1동,128.65420688333333,35.87425993333333,27583.0,1250.0
이천동(종점),고산2동,128.65521833333332,35.838168333333336,686.0,33.0
이천동,고산2동,128.66338666666667,35.84225333333333,36.0,163.0
연호동(종점),고산2동,128.66744166666666,35.83654999999999,124.0,8.0
수성월드메르디앙건너,고산2동,128.6979783333333,35.83501000000001,8078.0,2959.0
수성월드메르디앙앞,고산2동,128.69808166666664,35.83502333333333,1093.0,1244.0
육상진흥센터앞,고산2동,128.67910166666667,35.82915166666667,4484.0,2398.0
육상진흥센터건너,고산2동,128.68089999999998,35.82935166666667,4602.0,1675.0
인터불고호텔건너,만촌1동,128.65884499999999,35.87283166666667,16429.0,1502.0
동문고등학교정문,만촌1동,128.65026166666667,35.877071666666666,24493.0,4500.0
동원초등학교후문앞,만촌2동,128.63937256666668,35.86447695000001,11142.0,7634.0
동원초등학교후문건너,범어2동,128.63905388333333,35.86498390000001,15884.0,2410.0
수성도서관앞2,만촌1동,128.63721461666668,35.87246846666665,6600.0,6066.0
가천동건너,고산2동,128.68510786666667,35.851477016666664,1790.0,36.0
동원중학교,만촌1동,128.65097971666668,35.87604165000001,12394.0,1872.0
만촌화성파크스위트앞,만촌1동,128.65422711666668,35.87410703333333,2867.0,2430.0
인터불고호텔앞,만촌1동,128.65907721666665,35.87300943333333,1920.0,835.0
만촌체육공원,만촌1동,128.6575487,35.87454546666667,440.0,213.0
